YearsExperience,Salary
17.19144850605226,109302.41820621825
11.486229936715226,92424.35221381625
11.65782145917234,72195.04357216493
17.656418450508557,110783.57976875726
8.666174458035544,61996.57691176821
3.546289340562174,57908.76832177821
1.5468708499534405,21729.049776952736
15.347607857798762,93475.01688737854
12.78588147571583,91308.58539136643
14.377515593885247,110354.06046482701
5.046319068669304,52050.933198281986
3.5910580361486257,40607.76589573683
1.2763486476897565,54555.13960900981
7.661163617325343,49995.097273801606
12.208436050238028,62949.90265987031
8.452636856894914,72437.01035656044
9.312023518450852,66883.56358950272
18.17901519538122,101593.24020790835
7.6168538734427065,71359.40690348571
10.765800294036405,80884.10846087581
15.889407242081719,95861.54628200046
8.534312864104134,55601.36390175966
12.819647304329596,96412.98615228462
17.38491046618816,114734.10887743333
19.0408918494952,114692.25468493457
3.794396137651721,65541.15257990941
18.605164878068393,103022.39428804626
10.350209568511225,61320.69134905313
5.906643377680209,49660.81450074849
9.723579368526964,73300.24699481636
19.620618930424065,120726.17968013522
10.359743785864522,74206.48645782705
7.246280595462656,66128.81664472492
13.03461623201779,76140.3788021756
5.562766756785669,69470.0964462681
2.4414032340646146,40164.80276936508
3.4487147163023355,56692.17453924179
3.4328709401976765,48875.17269466659
3.8861511767335926,52055.212486839
3.6377162803387924,52067.39606384661
13.176620151261078,93771.876280848
4.4557216035837515,56477.97481480232
7.567678383153401,77346.07802551462
18.038979788214224,113140.62074397871
10.005271164994575,82113.75781836073
13.683597031899517,90678.82970067555
4.274077552830967,63634.52114223408
4.653491357364745,44176.78808754865
1.7765037090630984,56003.67101989211
4.209766198371126,48542.36838622663
6.293216441607214,44011.72296605198
4.3631992012581895,50915.44055476975
2.6853481413840568,35273.55006147945
3.2920815509114156,53220.80246898861
9.75479659262179,67370.34487377416
4.920340649710058,47679.698591547465
7.9211273599134335,46749.66581015515
10.56492814624228,73019.1134655995
14.117501743957941,69289.96458152118
1.7469306569808798,22022.159721556727
16.18879757927181,110453.73566816612
12.930107400327248,96043.48488798094
2.5534216070285662,45744.972849478196
17.59799385802877,99521.21092983733
18.49657561010445,112757.47668405023
2.1604812372424114,39686.14017668517
6.26067531479687,46589.39202466049
16.317824316068165,118464.19243997824
15.216934117289508,107249.8264335595
4.505899367771169,48066.905416673624
4.977637143397496,52668.22553523404
8.038969953036258,68259.19286813869
10.205936718629406,55509.36654958943
12.746840659075623,84889.00914063434
8.009359151825675,59222.27370323756
9.78815960652981,64030.51813043499
15.201947824541374,95597.76228157664
1.69698085492136,55613.279115641344
5.796301942536394,62491.78735408387
14.553642131806496,89779.59969530127
18.008929916056786,116766.01243581712
10.721871400197656,92241.97566674948
11.110156220040997,89242.03981931217
3.036268215455745,44259.5106687526
9.500834969645638,66284.38958634963
11.11972806264544,87021.00941804038
5.606939569059864,59166.08191498688
6.115621388038238,66472.2284464494
8.16839909898783,73109.51396226493
1.381352757776801,46711.61456318896
7.119504146080388,56685.416541756065
5.017512132934348,65752.74525454783
7.222449691380378,64477.019658135694
3.275480504565773,65492.27099679864
17.920018334058003,103748.20432236533
12.278256617526925,102611.79281052365
13.902944063745302,94542.35612148035
15.994253533539428,95459.96086478294
10.470401779652088,72277.94966789118
2.65148547366105,38728.21154953152
11.205024294552407,84664.26878950499
12.149981242396704,89903.27047114016
15.16335000950227,92498.07500337443
9.201531378363908,71163.34528002776
3.4240257531157114,66830.81947513935
6.391742210175765,76038.27164679805
7.898563631574067,69906.77303882362
13.272427585300424,90105.9589155339
11.844787788709326,84501.85831637458
7.765837792059079,71081.44979157002
19.743789727066613,108619.1281198157
12.509721567780856,83719.9816807804
5.507309042983895,38097.04995465164
2.933866979787671,47194.63263509731
3.9043236445023086,54041.415797287795
5.673196839305654,50697.521153881695
4.052946091931558,63978.125046592344
4.544773456974809,38193.82392636323
6.416808205183095,44231.888121225726
4.294098310600342,51567.96058330126
18.03854306790208,121644.4268316809
2.5244411675712017,58199.2621686491
10.96571640183484,74756.88117956738
8.79753971280357,80375.73704192901
19.66519372126352,118108.28705067877
3.1287391411929946,42353.05313596028
8.55925638186909,77353.25309327763
19.41993823223201,123912.95082917824
17.444635391985624,92736.93769409282
16.524369348036316,119125.06556342238
5.9001537138538565,70351.60525381687
4.246864160411251,42855.26170675534
13.70422117856419,95627.03063791295
18.65814379342413,118901.94893323598
11.578494967264666,84709.96501093007
11.860641099928097,77869.83341122224
6.3196027795453995,51721.97882857378
15.620365730646801,100036.10507799615
4.553831222592944,62219.53069426189
7.14990549168063,67610.57625850715
9.083292333711919,67168.67218084258
10.644597195004646,85617.67448400435
5.605784915886525,26740.605915188607
3.181899670044867,55806.205518922936
12.60178080639102,69310.8758409786
6.48398051156486,55553.502888010546
12.043526207029633,72999.1689853719
3.932891590209844,34751.19739873523
10.141661935241531,87245.74658237208
11.119199218480132,75359.38447004167
1.9846471996261112,42395.95121562466
7.395481285684491,62810.45999678837
3.5538788618405106,50762.86315051351
2.2041244389825874,40686.7788860242
19.80924441540896,106311.67762745461
7.124723054519737,72023.92193981021
16.387614471238063,98806.69928895816
5.838172440511514,40705.9569957043
13.948551722254656,88487.33114048683
15.444329337904044,114507.0799269113
12.317136071549042,93929.32974310563
9.959947582453008,71333.24277695995
8.824977368798102,66219.82111640717
7.62849706431691,61111.88627725227
18.66105374070869,134742.22166879752
16.781768747966854,109337.31388816638
19.33551130266374,121310.21733389753
3.36164724622535,55430.24714833249
14.88648202886924,99377.06072017671
18.82846867959972,112137.68759999171
4.443428257147543,48031.928666314154
2.2634290799687724,39469.41826571884
15.081292336511122,97493.59314920164
11.914989150418325,90893.74661325225
16.994746758407167,106995.81927090524
3.6556751558995004,53776.938973703545
16.110078925337916,101688.1893629348
4.830919080907146,52525.48776724306
4.109462914448386,28510.576269696663
4.121050160688866,57708.00247012471
16.476919684396258,107611.02333876309
13.638747193227802,101354.46346812163
10.938243070613268,50259.54003582282
7.817779198346547,86063.75344036674
17.66681027544906,108104.74995796902
8.456457041030072,79135.88485201048
16.515389349959964,93920.19280356454
9.34356326283415,78173.77373337936
8.161944159073244,56194.59308409304
9.790915927722523,67821.4320677933
6.7261796091187,79408.121779702
15.204578223348772,96513.77799743602
10.551687411757104,79656.92208470419
5.412041207789529,63054.86274194042
18.0919168922168,116370.44489470166
8.293933206091017,68826.88847884534
11.327504361165783,84623.37964990828
18.222970108326393,136037.52133985152
12.86052192236585,87296.16068031047
3.2210627734589172,46505.7729477148
18.856810348656026,125362.19052902823
12.926453008356939,99224.29786718606
7.363206678484636,75004.73310878467
3.646169380604358,52795.06443301145
16.086478596135624,90959.10455530547
12.781382362641757,103850.53595489886
11.135760747550108,68647.4694337886
17.983959077968194,113954.17050324721
15.983347013266084,94382.3030595038
3.881822714922272,46826.8187512203
6.922719288115417,64439.86089955417
5.721293656474849,58959.393608639555
15.134979558880863,102326.61555731672
1.6371162599798081,53504.13586049561
11.827904012555013,87760.91107163735
15.486715029073121,97248.65127792256
17.65854709847324,119104.33362601315
7.4995532256022415,75642.69440445649
16.603888788768245,92441.42139808719
3.1020030021489373,49933.014208168795
17.082593542955845,113883.39836641029
3.4222845843076657,42424.645595784576
8.548458520646978,82225.13147602759
16.148611949811517,101168.19790382657
3.848431119626702,48573.70457303558
5.355776509420188,52370.27604955216
14.72279879946826,96408.38507342184
14.680694194375413,85100.37300573733
13.18180502482065,74917.61378574999
14.185020444874901,109777.64263418678
11.311764423604327,72433.3264230362
5.784182119232103,46114.89604198139
7.56822387657447,42523.10630854797
4.450356619227088,43636.98730962687
18.26056066533894,98941.62505995025
12.084444100556288,100800.15005386698
8.616176918509158,78870.96702671755
9.778110269238521,67119.99275979609
18.99838345262449,138017.08359025329
3.9136766592055237,57429.199836340806
12.138366808319148,81374.33680234994
10.611884898804854,52759.424895886106
12.617630473258309,109688.76285556982
1.3440934925959698,22152.696049045906
17.57035426993888,92612.60674515604
18.710247367188636,124421.81747244525
11.73753048819497,107216.41126027009
14.236365653660952,107906.37362657946
18.52748824236862,119012.78829118238
14.437534051954573,100916.44665044843
3.8982418153709655,56076.24375697242
11.94947884316945,91361.94069213017
12.527585881274263,89186.05070542794
9.058482754745334,71805.18343587276
14.992440476869733,96840.05086691858
18.752973280611283,106848.733874084
18.58580174522875,110829.35708486164
9.56594805667851,56117.198113099425
3.15152287097435,43198.456651437074
19.711982780284355,108818.01143977042
16.939063642472746,95189.89321896965
3.36859094286207,46957.6007544141
18.495995769730072,127152.00382723132
17.528030879180438,118059.3050163351
10.85792308539537,63155.64784804739
12.234233279153656,75157.76839048808
8.581051373532475,78022.4430607783
2.0404711376185953,29357.246183900585
7.368747591272117,60913.03266075428
16.25421552336222,108644.49084537552
1.0880084370874543,25212.593418257187
7.336484262131739,64067.93424105242
8.565205178227924,55203.168352843604
11.210516455820535,74433.64761168027
18.47725671184245,116345.4745447164
7.580573892953264,48182.64518297299
7.5921108360283265,68569.24614173146
15.01252371408522,97359.97872411668
9.592140876906337,78689.53349024999
5.267491635859657,55942.85370201507
9.596350806521174,86824.98292908372
3.6762833872161975,47795.520268951965
4.351352743618243,45287.03193502956
10.468987682050114,78333.41959954835
8.959583540586411,75751.10622300273
18.382072120293902,113207.9252445796
7.88548408321603,65890.59528651096
12.031178655282826,77120.38707070517
13.013021470471077,81929.58744161038
1.2487946751783392,21593.52332030559
13.607210068317501,108728.21273929813
4.382683370525277,37283.44281345089
19.260336031919646,109742.46016567934
3.8245918273091464,40026.590567199186
8.877858350813451,78899.60634810494
2.6216436934942333,38847.89983780377
19.940610785072998,132210.16925956582
10.54170519629361,70702.76714088256
12.312315329080832,88195.36060310177
2.274453070380122,31881.568284112975
15.249248937584378,120073.1114968636
4.988206268816129,40570.94401937745
18.06303149937356,114381.8488494513
4.897653169158136,58377.2080705326
4.623066692609665,54941.79109125848
1.6944436891138026,35772.12001223503
9.969271957089985,73563.51680957068
11.731981531989712,83232.0316137448
2.248464149138695,38648.06865483924
15.735024717205201,110446.4023953725
9.612487860212525,95361.42538686987
10.96341511722402,73760.45017742975
9.374492191826334,58487.18506742774
8.614498156631193,67882.42122132781
11.63316629485614,108146.34170339581
3.949564672683538,39736.29534737861
4.456634479410152,66446.02321178635
17.37392679925683,124959.67873742014
18.97619378053902,109856.98959534564
8.092877009315306,72107.77733377164
6.144148789727522,73932.63578505923
13.235991321541299,85770.68353706096
8.765949250863832,67410.96802786362
1.4823407575465524,30853.724269473045
3.966899349957617,37703.479767880606
14.603472348100553,89222.85011579242
13.519554896292876,78598.59436569539
1.5148238575661863,37157.5420416401
5.2174710767260395,45778.88753468076
5.390421135173357,56594.754226187586
13.76596212837584,76387.873115655
1.374500217332919,39494.0533001427
2.978063057706903,51736.57337577031
16.198405622090597,82955.46887369314
4.392348579032339,53506.134304121246
13.40217604918562,102586.48214606821
5.525472839887804,42768.21759258306
2.889386462427558,59727.96294930104
5.620271628989627,59481.412424113776
14.723071705257524,89203.70411607476
17.25823289401943,107104.35724651036
16.77417742677284,111067.06754569501
8.546487062750643,69219.24569650201
13.693617594842276,97008.83910125394
4.894701612900598,42819.42132725903
6.5698068749592515,61257.73917767741
18.030380551901274,96999.56751450594
1.2470365467039848,34499.40384668093
2.6246620862348937,32771.902973409124
4.949838847774519,44918.97538908767
1.5041118736025747,49129.43518331596
4.447273266706149,60925.83090612036
12.077789658424152,90441.43467198046
9.00706646125746,59608.67142893279
17.960762510462523,107659.34680013332
16.53142767303038,116522.40152842854
7.494529682259643,65142.55270656744
5.9290452351945575,79873.99895819245
8.214155755178071,70896.87929224504
12.215603907781347,86890.70874991639
6.093209175634649,54328.27664833091
12.858829249133546,89200.14066892376
8.778821391633567,67979.99789854563
11.488896436187625,88781.12072973022
9.286404053571017,81355.84140901541
6.594849431296436,51816.92783575447
19.020612832280978,102280.42820968662
15.508510089035456,81426.24166962659
3.6621503395625985,51559.589797157125
17.500891542060344,97720.34587753282
10.26119276674076,54646.46152080859
17.996492310987737,114870.00144475445
16.197249862998987,127817.61955782335
9.079056584915435,70795.04551672052
1.4269168580822305,44806.03360588645
6.1048698283139755,58290.20781288854
11.291050078556472,79820.8288215927
13.036086176696799,97853.15262501329
5.899866023230843,53646.65166265228
3.6477654073836585,49088.867473945495
16.863674499186683,109103.51330830021
19.70364143336749,111985.48191372321
10.98811346375103,89366.93408224487
4.261906431117767,47428.98137307587
6.17383920386801,50224.824822477596
1.349422854401868,41437.50128051244
18.371677324649482,103687.8681430123
3.2372705749126816,44849.529160798345
11.953813034770818,83700.96869002664
6.207049193056914,68790.6770270719
11.529382047800075,86629.20154389986
13.37698737868542,89946.17361663295
16.765094270436833,113620.58720896862
4.9220041634514615,66051.0942257047
1.2089207445111292,41018.246413818706
3.600826971307338,46307.24756931683
18.100354195113997,98333.2315545114
17.60391147368779,98566.46500084133
12.350848941235858,82526.57319201468
12.409820348239414,79749.06954548453
13.635696816378854,89490.92264385038
4.332054293845542,50060.743571276005
18.373826972574236,117979.14892015136
8.95663997294939,69599.89209768134
8.279632036740452,72123.36060359405
10.859436400373912,79512.20794978381
1.8923533687260459,18760.924495728497
4.159384006365508,39323.87409045724
15.022638712101038,96160.9986472385
2.573174690577403,29482.33867918724
12.459890079861376,92068.79265933824
5.661633083945098,70784.85720118991
8.396616666797554,79972.39351756216
6.485180998643298,57048.885784592756
7.757781612834034,79817.27862625266
14.661872198500664,97465.0994652741
6.645312596840325,56533.04697460107
11.761688165641047,76793.57010997532
10.044957641782894,72177.61252314174
13.609752141890315,87362.11645309413
18.799765047170403,116303.10493602169
14.918869846994756,98740.65412197505
5.083867193224378,52907.86257104384
1.5924795661644087,41535.539745203336
5.983016841696677,68830.03853549846
12.306480683304843,94874.70442928502
1.9770904562007567,24047.927368404373
10.43095869682349,51400.102786686155
12.340014129420895,94873.26269478677
7.3506339255222555,49409.06568069594
15.647331871170616,98165.33940134093
3.0253668095416644,31913.020382343893
2.4276178529803665,22904.47596261145
14.835586367868464,102174.76593745596
10.41433500791777,84456.05913865643
14.079645532126985,87593.30088730424
9.261719433471178,45767.314529171206
5.681638631543029,50104.9293594188
16.562944035809792,108451.28821516952
16.188901700410604,88060.94196410643
14.199232946234108,95730.14745584504
6.170757607369291,57615.31074143185
12.214382670512656,90757.63701331783
7.858504041860509,66559.07187251383
2.7400593932060486,32599.577860611666
18.428957933782613,124896.02571866667
3.5995539874602667,44612.69721330149
19.054509722595245,115472.24835657928
9.474109686201158,63300.81399717326
4.517525647933773,45896.042903786874
11.296118000188805,71984.5038605806
17.585970881651757,107407.40836819868
14.912272841781663,114222.31258944092
16.324661809367544,89741.9667128404
13.51688396750363,74690.3638749989
14.153254725839197,108401.34954121248
17.134717379741065,105012.99143731614
5.743692168324533,49155.88737086123
10.29907430921967,86744.88126544928
5.202979394572442,47357.25187820735
19.765692151936292,137205.71181918267
18.93712745404565,121996.33225659812
1.749109416001612,32991.87829055023
14.40592827779808,116399.7593827464
18.579718030897652,107551.58190900605
4.430931557419337,57360.145728480085
11.79095938049996,86052.24301631474
18.394277654172797,125791.66233776556
1.644973593130178,53017.49313635433
14.250985077689958,94449.47434026247
6.649631140078465,52389.16142689126
18.563527712154077,118135.59613408451
19.450106658141987,110748.32626411787
18.941063293155246,135368.65729446485
10.010070116491812,76410.66883504053
17.378810368796955,104551.43114646521
17.046438572166338,108555.7766333976
7.062908991621857,48311.82756700138
16.749394008862872,95656.13265477642
1.7031450595943598,49668.29184761888
12.329127691159007,78912.13182050157
5.370167908466358,43696.645761279215
3.2907708297682974,50174.996259230196
2.462110830954974,52936.54028592735
14.229486741684655,101222.22344423161
7.457624311593257,73519.78626022782
14.770568659046468,88899.6080800145
2.241770475179905,25869.860470891133
6.9905164187815965,76470.66040407206
11.250334555131406,77399.70710966997
16.023740131940308,99598.50042918092
7.056297555709328,75035.28041918256
12.891936152303172,93576.01277937087
17.833577216487555,114809.97519501008
12.701400575463786,108806.32603859788
5.426230020319042,47982.852787634256
1.4636148495742223,45864.66810389637
17.53187860411767,109463.58496750036
1.4041188061573555,39004.457416340665
17.61933178099979,124571.67727862437
11.049805546517028,84802.48252222287
